БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",26.12.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10137038,Доска-2-хвойная-25х100,КубичМетр," 17.365"," 0.041",824.9609652,"1 158.71 "
1330,"АО ""Сызранский НПЗ""","Сызрань, ул. Астраханская 1, Самарская область, Россия",10.06.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10137038,Доска-2-хвойная-25х100,КубичМетр," 3.880"," 0.041",196.4972068,"1 235.21 "
1331,"АО ""Отрадненский ГПЗ""","Отрадный, Самарская область, Россия",20.07.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1139971,Доска-2-лиственница-50х200 (обрезная),КубичМетр," 0.520"," 0.050",26.45656,"1 017.56 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",29.10.2015,20,Подшипники,20-980400,Втулки к подшипникам,2255468,Втулка закрепительная H320 SKF,Штука," 2.000"," 0.048",147.40416,"1 535.46 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",23.04.2020,20,Подшипники,20-980400,Втулки к подшипникам,2255468,Втулка закрепительная H320 SKF,Штука," 2.000"," 0.048",259.36896,"2 701.76 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",27.07.2022,11,Продукция кабельная,11-050800,Провода и кабели установочные,1099210,"Кабель ТПВБбГ 7х8х1,0",м," 480.000"," 0.048",133844.6592,"5 809.23 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",15.04.2020,11,Продукция кабельная,11-050800,Провода и кабели установочные,1119879,"Кабель ТПВБбГ 7х8х1,6",м," 390.000"," 0.048",137502.3312,"7 345.21 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",04.05.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1018599,Доска обрезная 30мм,КубичМетр," 0.014"," 0.048",0.7773024,"1 156.70 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",06.11.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041060,Брус-2-хвойный-50х50,КубичМетр," 2.000"," 0.048",1336.33632,"13 920.17 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",07.08.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1018599,Доска обрезная 30мм,КубичМетр," 0.014"," 0.048",0.76560288,"1 139.29 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",02.03.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1018599,Доска обрезная 30мм,КубичМетр," 1.486"," 0.048",74.71180032,"1 047.44 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",24.01.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 10.000"," 0.048",10638.9744,"22 164.53 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",08.05.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 2.000"," 0.048",3154.104,"32 855.25 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",29.11.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 7.570"," 0.048",4065.184474,"11 187.76 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",20.10.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041059,Брус-1-хвойный-50х50,КубичМетр," 10.000"," 0.048",9929.8032,"20 687.09 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",01.01.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041060,Брус-2-хвойный-50х50,КубичМетр," 1.700"," 0.048",2733.715056,"33 501.41 "
1344,НовокуйбЗаводМаселИПрис,"Самара, Производственная улица 2 , Самарская область, Россия",05.01.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1309666,Доска-1-хвойная-20х150,КубичМетр," 6.300"," 0.048",360.742032,"1 192.93 "
1364,"АО ""АЗК и ОС""","Ангарск, Иркусткая область, Россия",01.07.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,9010516,Доска обрезная хв/п25х150х4000мм антисеп,КубичМетр," 2.820"," 0.043",129.2886246,"1 066.21 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",11.11.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1041052,Доска-1-хвойная-30х150,КубичМетр," 15.000"," 0.044",709.005,"1 074.25 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",24.01.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1877687,Доска-1-сосна-30х120,КубичМетр," 8.000"," 0.044",337.2864," 958.20 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",27.09.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039814,Брус-2-хвойный-50х100,КубичМетр," 8.000"," 0.044",5759.99424,"16 363.62 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",23.05.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1660776,Пиломатериал-1-береза -50х150 (обрезной),КубичМетр," 5.000"," 0.044",226.8244,"1 031.02 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",16.03.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10200189,Доска-2-сосна-50х150,КубичМетр," 1.000"," 0.044",45.11584,"1 025.36 "
1376,"ООО ""РН-Сервис""","Красноярск, Россия",21.03.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10220418,Доска-1-сосна-40х150,КубичМетр," 1.000"," 0.044",44.23452,"1 005.33 "
1376,"ООО ""РН-Сервис""","Усинск, улица Заводская, Республика Коми, Россия",16.03.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1056129,Доска-2-хвойная-50х150,КубичМетр," 11.000"," 0.044",538.17412,"1 111.93 "
1376,"ООО ""РН-Сервис""","Усинск, улица Заводская, Республика Коми, Россия",15.02.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1660776,Пиломатериал-1-береза -50х150 (обрезной),КубичМетр," 29.000"," 0.044",1203.70184," 943.34 "
